model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
BVAR,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4995.492241011831,482.79710001297786,4376.762861649613,5614.221620374048,4049.227313146038,5941.757168877623,672.7336473446709,-8.975596301267078
DMA,2021-05-01,2021-06-01,1,validation,4060.045908096285,4519.775142378208,,,,,,,
DMS,2021-05-01,2021-06-01,1,validation,4060.045908096285,3931.888425847864,,,,,,,
MS-VAR,2021-05-01,2021-06-01,1,validation,4060.0459080962846,3931.888425847864,498.44192547865026,3293.1093959174354,4570.667455778293,2954.9602035249386,4908.8166481707885,129.55710656734675,-7.163479981474352
MS-VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4807.336056036627,498.44192547865026,4168.5570261061985,5446.115085967056,3830.407833713702,5784.264278359553,495.3396698719858,-8.254304180624327
Naive,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4841.863004371764,498.44192547865026,4203.083974441335,5480.642034302193,3864.9347820488388,5818.79122669469,525.5461915189213,-8.36055615650243
VECM,2021-05-01,2021-06-01,1,validation,4060.0459080962846,5128.877873174888,463.2907706435241,4535.14686075413,5722.608885595646,4220.844648343799,6036.911098005977,810.7716106269703,-9.718518280162385
XGBoost,2021-05-01,2021-06-01,1,validation,4060.0459080962846,4462.57958984375,8.19746714347807,4452.074112992522,4473.085066694978,4446.512849478083,4478.646330209417,397.9087561736401,-1208.655650964881
ARIMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,4817.730503053588,460.21351985636176,4227.943146196692,5407.517859910484,3915.7285789367347,5719.732427170441,1752.19983183131,-16.605853065222107
BVAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,4972.212575382072,483.28435614628415,4352.8587521593945,5591.566398604749,4024.992643043752,5919.432507720391,1893.6651255857694,-17.14600513704328
DMA,2021-06-01,2021-07-01,1,validation,2805.884166609781,4230.3580095075495,,,,,,,
DMS,2021-06-01,2021-07-01,1,validation,2805.884166609781,4007.2413586753346,,,,,,,
MS-VAR,2021-06-01,2021-07-01,1,validation,2805.884166609781,4007.2413586753346,498.44192547865026,3368.4623287449062,4646.020388605763,3030.3131363524094,4984.169580998259,922.7710261114896,-10.035017903371546
MS-VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,4261.048091442093,498.44192547865026,3622.269061511665,4899.827121372522,3284.119869119168,5237.976313765019,1174.4529393272403,-11.39194740662046
Naive,2021-06-01,2021-07-01,1,validation,2805.884166609781,4841.863004371764,498.44192547865026,4203.083974441335,5480.642034302193,3864.9347820488388,5818.79122669469,1754.767925388622,-15.4727561563171
VECM,2021-06-01,2021-07-01,1,validation,2805.884166609781,5128.877873174888,463.2907706435241,4535.14686075413,5722.608885595646,4220.844648343799,6036.911098005977,2061.6099235507522,-19.627973477135395
XGBoost,2021-06-01,2021-07-01,1,validation,2805.884166609781,4337.45361328125,8.19746714347807,4326.948136430022,4347.959090132478,4321.386872915583,4353.520353646917,1526.9445210976437,-17456.582754463052
ARIMA,2021-07-01,2021-08-01,1,validation,3543.508985941734,4859.5935723016155,460.21351985636176,4269.80621544472,5449.380929158511,3957.591648184762,5761.595496418468,1057.009098000417,-11.139645598448599
BVAR,2021-07-01,2021-08-01,1,validation,3543.508985941734,4971.252287068343,485.4834574379681,4349.080202142516,5593.4243719941705,4019.722195399968,5922.782378736719,1154.2949445367137,-11.428439294440414
DMA,2021-07-01,2021-08-01,1,validation,3543.508985941734,3032.0901698350713,,,,,,,
DMS,2021-07-01,2021-08-01,1,validation,3543.508985941734,2462.9747047297064,,,,,,,
