model,forecast_origin,forecast_date,horizon,split,actual,forecast,std,lower_80,upper_80,lower_95,upper_95,crps,log_score
ARIMA,2019-10-01,2019-11-01,1,validation,7520.452982431865,6921.640917554274,439.6883313967635,6358.157648100883,7485.124187007665,6059.867623594129,7783.414211514419,385.7923985925528,-7.932392106715917
BVAR,2019-10-01,2019-11-01,1,validation,7520.452982431865,6347.68208284431,494.72017258963314,5713.672671155373,6981.691494533246,5378.048362143216,7317.3158035454035,896.5951732754554,-9.932741953385985
DMA,2019-10-01,2019-11-01,1,validation,7520.452982431865,7056.077607969478,,,,,,,
DMS,2019-10-01,2019-11-01,1,validation,7520.452982431865,6921.640917554274,,,,,,,
MS-VAR,2019-10-01,2019-11-01,1,validation,7520.452982431865,7830.707504835463,495.44677501584135,7195.76691466969,8465.648095001236,6859.649669547922,8801.765340123004,190.85504690731364,-7.3204689544218
MS-VECM,2019-10-01,2019-11-01,1,validation,7520.452982431865,7843.241814233037,495.44677501584135,7208.301224067264,8478.182404398809,6872.183978945495,8814.299649520579,196.83486583722768,-7.336631503519932
Naive,2019-10-01,2019-11-01,1,validation,7520.452982431865,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1089.587905017649,-10.937788315067989
VECM,2019-10-01,2019-11-01,1,validation,7520.452982431865,6398.536641628994,383.426962976981,5907.15521695368,6889.918066304309,5647.033603492559,7150.039679765429,905.970347300854,-11.148894727882496
XGBoost,2019-10-01,2019-11-01,1,validation,7520.452982431865,7898.5380859375,2.383046552594857,7895.484088897256,7901.592082977744,7893.867400520932,7903.208771354068,376.7406134635515,-12587.681754631794
ARIMA,2019-08-01,2019-11-01,3,validation,7520.452982431865,6721.135463114589,728.7431886110867,5787.213488869796,7655.057437359382,5292.825059458019,8149.445866771159,488.8057788159116,-8.111793191959865
BVAR,2019-08-01,2019-11-01,3,validation,7520.452982431865,6336.557193613218,746.3173762789834,5380.11299164945,7293.001395576986,4873.802015070023,7799.312372156413,798.6578941924597,-8.792289968263958
DMA,2019-08-01,2019-11-01,3,validation,7520.452982431865,7344.777155568777,,,,,,,
DMS,2019-08-01,2019-11-01,3,validation,7520.452982431865,6721.135463114589,,,,,,,
MS-VAR,2019-08-01,2019-11-01,3,validation,7520.452982431865,8446.043946261163,495.44677501584135,7811.10335609539,9080.984536426935,7474.986110973621,9417.101781548705,657.9574368194295,-8.869473898775107
MS-VECM,2019-08-01,2019-11-01,3,validation,7520.452982431865,8628.144698764127,495.44677501584135,7993.204108598354,9263.085288929899,7657.086863476585,9599.202534051668,832.5378514559505,-9.623672103711712
Naive,2019-08-01,2019-11-01,3,validation,7520.452982431865,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1089.587905017649,-10.937788315067989
VECM,2019-08-01,2019-11-01,3,validation,7520.452982431865,6712.115508163068,383.426962976981,6220.734083487753,7203.496932838382,5960.612470026633,7463.618546299503,596.8612324222163,-9.090323442907101
XGBoost,2019-08-01,2019-11-01,3,validation,7520.452982431865,8417.2470703125,2.383046552594857,8414.193073272256,8420.301067352744,8412.576384895932,8421.917755729068,895.4495978385514,-70811.1074685841
ARIMA,2019-05-01,2019-11-01,6,validation,7520.452982431865,6096.804392281952,1059.2845126744385,4739.2766667064525,7454.332117857451,4020.6448980590467,8172.963886504856,913.7919058324574,-8.787417701574775
BVAR,2019-05-01,2019-11-01,6,validation,7520.452982431865,6449.5797956851375,981.6583712243037,5191.533973212277,7707.625618157998,4525.5647429633045,8373.59484840697,654.2000425836942,-8.403193369619366
DMA,2019-05-01,2019-11-01,6,validation,7520.452982431865,6549.932192777661,,,,,,,
DMS,2019-05-01,2019-11-01,6,validation,7520.452982431865,6096.804392281952,,,,,,,
MS-VAR,2019-05-01,2019-11-01,6,validation,7520.452982431865,7219.058043585785,495.44677501584135,6584.117453420012,7853.9986337515575,6248.000208298243,8190.115878873326,186.7536018066691,-7.3094309160702675
MS-VECM,2019-05-01,2019-11-01,6,validation,7520.452982431865,6516.641507085075,495.44677501584135,5881.7009169193025,7151.582097250848,5545.583671797534,7487.699342372616,732.1291879216009,-9.176884944003927
Naive,2019-05-01,2019-11-01,6,validation,7520.452982431865,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1089.587905017649,-10.937788315067989
VECM,2019-05-01,2019-11-01,6,validation,7520.452982431865,6539.063273146654,383.426962976981,6047.681848471339,7030.4446978219685,5787.560235010219,7290.566311283089,766.3402673882154,-10.143663868908726
XGBoost,2019-05-01,2019-11-01,6,validation,7520.452982431865,6876.18212890625,2.383046552594857,6873.128131866006,6879.236125946494,6871.511443489682,6880.852814322818,642.9263634835318,-36547.961582184405
ARIMA,2019-11-01,2019-12-01,1,validation,7642.393000751939,6751.662079753922,439.6883313967635,6188.178810300531,7315.145349207312,5889.888785793777,7613.435373714066,649.6289305195509,-9.056984943983057
BVAR,2019-11-01,2019-12-01,1,validation,7642.393000751939,6342.2557702312815,473.0145526785693,5736.063229720493,6948.44831074207,5415.1642828179865,7269.3472576445765,1034.1217839316937,-10.855520470144187
DMA,2019-11-01,2019-12-01,1,validation,7642.393000751939,6908.520761826203,,,,,,,
DMS,2019-11-01,2019-12-01,1,validation,7642.393000751939,6751.662079753922,,,,,,,
MS-VAR,2019-11-01,2019-12-01,1,validation,7642.393000751939,7406.842214056836,495.44677501584135,6771.9016238910635,8041.782804222609,6435.784378769295,8377.900049344378,159.63733155996852,-7.237415812116903
MS-VECM,2019-11-01,2019-12-01,1,validation,7642.393000751939,7379.71296523462,495.44677501584135,6744.772375068847,8014.653555400393,6408.655129947079,8350.770800522161,170.07824693268668,-7.264948229989339
Naive,2019-11-01,2019-12-01,1,validation,7642.393000751939,6152.196208752774,495.44677501584135,5517.255618587001,6787.136798918546,5181.138373465232,7123.254044040315,1211.0390704486256,-11.647780208914405
