model,split,horizon,segment,mae,rmse,mape,smape,mase,policy_loss,crps,log_score,coverage_80,coverage_95,n,window_mode,effective_start,effective_end,n_common_dates,varset,split_label,train_end,valid_end
DMA,validation,1,all,535.6478779257861,735.7703239840663,14.953650849091868,13.821753737942092,1.576585896906323,605.4211598291191,,,,,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMA,validation,3,all,930.1520508927636,1238.0119577120922,26.23757042519402,21.481227960624015,2.7377399703228202,972.2353826628225,,,,,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMA,validation,6,all,1459.6383816742816,1785.8172813280687,47.31925655282267,36.50300466341206,4.296190430254403,1514.9339233914502,,,,,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMA,validation,12,all,2999.905748793923,3303.197621009302,120.5564585394558,70.37865048863834,8.82969818514242,2999.905748793923,,,,,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMS,test,1,all,228.04450298707306,325.960073019016,5.422361083500371,5.7719965434106815,0.6712091321422994,432.2441892489599,,,,,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
DMS,test,3,all,579.4074777878523,679.540118158199,14.037530865990336,15.703333082217206,1.7053846298798454,1116.4878932987194,,,,,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
DMS,test,6,all,1251.9854918276708,1456.7866391253772,32.60445541521253,46.76147007503731,3.685000446917313,2502.539173163415,,,,,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
DMS,test,12,all,2961.1891387979063,3249.788421872424,67.33635034608481,101.83728487902486,8.715742611320096,5920.835561943382,,,,,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
DMS,validation,1,all,733.6893102524863,1071.0188310690548,18.385944748528342,16.456775570847665,2.159486235125646,810.0433668690579,,,,,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMS,validation,3,all,1040.8247400003954,1484.5862566115532,27.7879435039402,22.261260606597002,3.063485685017811,1064.6062922710057,,,,,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMS,validation,6,all,1506.5192398317834,1882.9838897053503,47.94617832854613,36.895053396250624,4.434176041421565,1562.8439689040467,,,,,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
DMS,validation,12,all,3018.485138280402,3315.0643700425735,121.3638156746504,70.62144338055361,8.88438337040058,3018.485138280402,,,,,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,test,1,all,218.28169305684952,315.24487674590387,5.15766261271038,5.478484936976179,0.6424740076613246,409.6054073664217,191.16594064929888,-7.374133069624112,0.9259259259259259,1.0,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,test,3,all,579.4074777878523,679.540118158199,14.037530865990336,15.703333082217206,1.7053846298798454,1116.4878932987194,404.1084186404151,-8.002175046638639,0.5925925925925926,0.9259259259259259,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,test,6,all,1015.6908095762965,1150.6609304679257,23.713177946994897,28.334029075291006,2.9895083542498746,2029.949808660665,772.7657808125272,-9.456630591475232,0.25925925925925924,0.5925925925925926,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,test,12,all,1911.3578314319643,2050.3984396418887,40.8176559550164,53.194828201376055,5.625747669618503,3815.4393899310994,1630.4242650152364,-14.293378727248289,0.07407407407407407,0.14814814814814814,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,validation,1,all,370.8404648791057,513.725953777221,11.357730970478096,10.861334937463733,1.0915040850989564,473.30802535134455,282.1429534756004,-7.674233139268075,0.8571428571428571,0.9428571428571428,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,validation,3,all,691.2343523034882,913.6793456897451,20.765714809895822,17.581107338148776,2.0345274875705686,753.8590498312799,534.9095370108055,-8.657986928491994,0.6363636363636364,0.7878787878787878,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,validation,6,all,1175.262053870719,1419.3481299177029,38.61149865881818,29.77052663329436,3.459178418622343,1182.5495645564517,940.1309632745496,-10.69422343443457,0.26666666666666666,0.5333333333333333,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VAR,validation,12,all,2628.799930299451,2849.620069677688,102.79253745919961,64.54874893266388,7.7374130780607,2628.799930299451,2342.9630647797135,-21.242672255676144,0.041666666666666664,0.125,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,test,1,all,226.05339371852983,323.40454920365477,5.391833037166779,5.73967457382404,0.6653486500581723,427.5178453673512,194.0435142080571,-7.383078532804657,0.9259259259259259,1.0,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,test,3,all,731.5558568672662,842.7716218578438,18.583109457875548,21.989301210937736,2.15320678801597,1434.7039362251633,528.0163731822562,-8.420960592382073,0.4444444444444444,0.7037037037037037,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,test,6,all,1552.6370803483583,1696.9521123247914,38.98048268117459,55.75684858891945,4.569915843538882,3090.3800973965413,1265.0801961842576,-12.026815244470182,0.07407407407407407,0.18518518518518517,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,test,12,all,2961.1891387979063,3249.788421872424,67.33635034608481,101.83728487902486,8.715742611320096,5920.835561943382,2669.7248747449344,-24.666891429074077,0.07407407407407407,0.07407407407407407,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,validation,1,all,441.26002478200115,572.4653549079552,13.236446774379651,12.447969209934671,1.2987717502658052,557.8877206095488,321.80534659590626,-7.7837193484967235,0.7428571428571429,0.9142857142857143,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,validation,3,all,942.8376045864165,1246.5012901686912,27.28540978507069,24.29199077680302,2.775077680173007,1131.5564185469168,749.8329963084213,-9.895415841487619,0.5454545454545454,0.6363636363636364,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,validation,6,all,1565.361553723562,2049.885993204153,48.86326668805244,38.19897721821582,4.607368106668516,1720.0636634087487,1330.3626704743576,-14.47026972865422,0.3,0.43333333333333335,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
MS-VECM,validation,12,all,3537.0533219824265,4296.391431022535,139.2003525178722,78.85765542746877,10.410698172906365,3767.3834261644406,3245.2896602595733,-39.109100219568575,0.08333333333333333,0.08333333333333333,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
Naive,test,1,all,1180.5794522485394,1350.8071814239772,26.25437736988761,31.865134947187993,3.4748292512610672,2352.246118915206,945.0203125250403,-10.377929218444754,0.2962962962962963,0.37037037037037035,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
Naive,test,3,all,1465.468341137428,1599.8867260775892,31.562191966311726,38.9896980892562,4.3133498968516095,2916.740740740741,1194.125289880291,-11.655110556633165,0.14814814814814814,0.2222222222222222,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
Naive,test,6,all,1702.618873280699,1914.27547980043,35.534242787035545,45.460295446862794,5.011361034072455,3391.0418050272824,1431.862768683529,-13.529263540606713,0.14814814814814814,0.14814814814814814,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
Naive,test,12,all,2176.919937567241,2541.573338625087,42.755405603578474,58.00066479424221,6.407383308514147,4339.643933600367,1903.009708965672,-18.232046471736727,0.14814814814814814,0.14814814814814814,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
Naive,validation,1,all,1029.3448030071818,1328.0723215695268,35.694347746002094,26.73888522198556,3.0296964971824,1042.1957910327405,812.7124533194565,-10.257678944961604,0.5142857142857142,0.6857142857142857,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
Naive,validation,3,all,1390.2866715697337,1707.013215800357,48.61986885022182,34.831498742895796,4.0920657943078105,1390.2866715697337,1139.4974992264297,-12.244572239994525,0.3939393939393939,0.5454545454545454,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
Naive,validation,6,all,1973.2849965278563,2253.189563182109,72.20971611557052,48.05586342431016,5.808019455149781,1973.2849965278563,1702.7216545852245,-15.983686962523661,0.26666666666666666,0.3,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
Naive,validation,12,all,3470.6749796808904,3580.471989534998,146.85603494186387,81.09745706488623,10.215325125340364,3470.6749796808904,3167.27925592734,-29.368029493188427,0.0,0.0,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
VECM,test,1,all,1393.163120527872,1556.3436578458402,32.04516902281409,40.29267391655631,4.100532119010024,2767.0223835968095,1168.1354442029149,-12.905066956064793,0.18518518518518517,0.2222222222222222,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
VECM,test,3,all,1461.9175567467212,1601.2732323507855,33.57631605820973,41.534180080258515,4.302898783678117,2855.658725797717,1216.090064018163,-13.23684467155863,0.037037037037037035,0.2962962962962963,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
VECM,test,6,all,1635.0705047149113,1921.2856220857261,35.16167007682493,46.21935680314318,4.812544218719355,3245.4710902982847,1403.0643333645105,-15.943849512282279,0.14814814814814814,0.18518518518518517,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
VECM,test,12,all,2172.902796091923,2650.478365659613,42.35848374017817,59.01050822890249,6.395559554781771,4314.622759465613,1940.6358201131854,-23.939764371281218,0.14814814814814814,0.18518518518518517,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
VECM,validation,1,all,1253.9735967994736,1538.7930352095273,45.23516773067173,32.76274296117052,3.6908520863791385,1270.2790588144076,1040.2704716853625,-13.28372642451442,0.17142857142857143,0.5142857142857142,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
VECM,validation,3,all,1923.3724029127193,2147.915275979297,65.88196440344541,45.8617125221961,5.661110460613366,1923.3724029127193,1678.480646316304,-19.591542038415884,0.0,0.030303030303030304,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
VECM,validation,6,all,2291.9218411591764,2589.931070567358,86.02617645119416,53.823913321074116,6.745871309292797,2291.9218411591764,2060.2351101028426,-25.22463980435651,0.06666666666666667,0.26666666666666666,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
VECM,validation,12,all,4194.464703374667,4253.253380958429,182.23995634826096,90.9355012252549,12.345673657887772,4194.464703374667,3953.9885088584724,-57.027482648869984,0.0,0.0,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,test,1,all,690.4889368127893,886.1322330488664,17.46798934180099,20.212379914138314,2.0323334873730468,1303.059497974537,685.9830071898983,-7022.465428352288,0.037037037037037035,0.1111111111111111,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,test,3,all,1138.3144350405094,1376.0883674229456,26.96341403772547,33.18827806400902,3.3504295610752033,2124.2900481047454,1133.8985081521178,-16513.720955396133,0.0,0.0,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,test,6,all,1563.253173828125,1869.4443687373312,33.54943648065738,43.33415264472014,4.601162458993145,2976.9672218605324,1559.0649870768045,-31194.876698515403,0.0,0.037037037037037035,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,test,12,all,2278.705982349537,2679.0192685112247,43.90377290825981,60.62360395286193,6.706972739031553,4543.174361617477,2274.9566725055656,-68445.29847934502,0.0,0.0,27,full,2023-01-01,2025-03-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,validation,1,all,1542.4998241650148,2087.1588621251017,56.58934115342987,36.31126164341453,4.5400786019654165,1579.6753876527735,1540.1977752701741,-147508.29600868624,0.0,0.0,35,full,2020-02-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,validation,3,all,1914.79088198756,2520.2913282008467,72.51659710750728,43.02207910519445,5.635852253828334,1936.4190335876087,1912.5339582961258,-222358.23397174527,0.0,0.0,33,full,2020-04-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,validation,6,all,2692.371946983728,3307.895431687588,109.59388652887993,57.70126354454265,7.924526196720737,2692.371946983728,2690.193992398253,-396259.9398054258,0.0,0.0,30,full,2020-07-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
XGBoost,validation,12,all,4428.234745005192,4630.5400223485985,201.4485106951149,92.23047186912704,13.03373491219737,4428.234745005192,4426.273955461111,-849726.7611542199,0.0,0.0,24,full,2021-01-01,2022-12-01,,bop,baseline,2019-12-01,2022-12-01
ARIMA,test,1,all,1717.4678558381838,2025.372971428822,29.12832907646387,36.44111028310849,6.55417486832715,3434.9357116763676,1499.277299015845,-16.825165666667697,0.23529411764705882,0.35294117647058826,17,full,2024-02-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,test,3,all,2416.1573873670377,2642.621596442222,39.99130391317728,52.52589565449344,9.220503296392437,4832.314774734075,2056.202136640008,-14.409308457324304,0.2,0.2,15,full,2024-04-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,test,6,all,2181.109164699107,2216.7335007940837,35.173897184723884,42.92891647283886,8.323515822293091,4362.218329398214,1604.6016875597377,-10.046528421934406,0.08333333333333333,0.3333333333333333,12,full,2024-07-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,test,12,all,2169.8504819234345,2187.0344046220966,34.75335283112418,42.17601361926521,8.28055060728313,4339.700963846869,1428.6571867140603,-9.291464051772735,0.3333333333333333,1.0,6,full,2025-01-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,validation,1,all,1766.6028822011763,2100.085254273967,50.239214862116754,35.41628090458483,6.741683213154804,1768.867687815321,1540.0135888084646,-18.75484565787247,0.15384615384615385,0.19230769230769232,26,full,2020-02-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,validation,3,all,2302.877191013155,2614.698240452514,68.29732310927949,45.669072659002325,8.788205123534095,2302.877191013155,1955.1870346798412,-15.785214390461737,0.125,0.25,24,full,2020-04-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,validation,6,all,2456.3123770107527,2772.896321714179,74.72907906276586,50.07421942452381,9.37374216084404,2456.3123770107527,2019.5195229717415,-12.779500732290538,0.19047619047619047,0.2857142857142857,21,full,2020-07-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
ARIMA,validation,12,all,4106.147844853354,4362.363613983163,148.813078508097,78.29600868164613,15.669819332507599,4106.147844853354,3429.5528245391574,-14.663835563228329,0.0,0.13333333333333333,15,full,2021-01-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,test,1,all,1654.466225063882,1967.6480211536627,28.351661180677425,35.3175517372096,6.313748997367815,3307.1684231707186,1450.3285016069426,-14.85518038384607,0.29411764705882354,0.29411764705882354,17,full,2024-02-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,test,3,all,1962.1818257923594,2185.7262277168525,32.559130250300264,40.713003159556955,7.4880486211022586,3919.5508299876724,1626.7346098212781,-11.652876500510917,0.2,0.2,15,full,2024-04-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,test,6,all,2646.478427828704,2658.579177954229,42.80610774025354,54.527126250300796,10.099450969217495,5292.956855657408,2064.0448624191636,-11.130992017134298,0.0,0.0,12,full,2024-07-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,test,12,all,2829.2391271041347,2836.929800845445,45.36184561894095,58.71587751594322,10.796899586981777,5658.478254208269,2052.315654648665,-10.160836203825616,0.0,0.5,6,full,2025-01-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,validation,1,all,1280.7365796462243,1585.9660696074438,39.50688628876208,28.144933278231523,4.887527574231024,1292.3686957981122,1080.3157750109472,-13.295174761256431,0.34615384615384615,0.38461538461538464,26,full,2020-02-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,validation,3,all,1783.7770212885691,2028.3340395376538,56.13767548645482,38.81631899954393,6.807222903117043,1783.7770212885691,1448.5943600665378,-11.92529883988369,0.25,0.4166666666666667,24,full,2020-04-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,validation,6,all,2336.1333388731177,2527.937484972248,70.64282827036207,48.67502610824445,8.91511673226098,2336.1333388731177,1851.9052980918957,-11.54293806583957,0.14285714285714285,0.3333333333333333,21,full,2020-07-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
BVAR,validation,12,all,4155.012777442212,4370.968204766755,145.8293849538162,78.46167637480663,15.85629694955743,4155.012777442212,3460.263918146456,-14.286980326192126,0.0,0.2,15,full,2021-01-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,test,1,all,310.88662105263,464.42591460229727,5.736935157958996,6.221397073938955,1.186400823558862,566.8614872145977,,,,,17,full,2024-02-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,test,3,all,665.4931295830308,952.7642332319583,11.410345578706075,13.225875352704453,2.5396448207927564,1270.630941919559,,,,,15,full,2024-04-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,test,6,all,851.5380931074136,1338.2008262853735,14.217034061440623,18.07599221333788,3.2496267981353575,1693.7176013907513,,,,,12,full,2024-07-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,test,12,all,2479.7376381498398,2917.6191689864245,40.03338834074853,59.228051662564845,9.463137288281157,4959.4752762996795,,,,,6,full,2025-01-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,validation,1,all,839.9716402415675,1014.377880481849,21.531480367107246,20.04067869220573,3.2054870755598674,975.0198693439828,,,,,26,full,2020-02-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,validation,3,all,1172.438564041533,1469.8935938552743,31.856528310161575,26.629182066832026,4.4742423242316525,1251.129203069053,,,,,24,full,2020-04-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,validation,6,all,1658.6791222094525,1985.6834473181018,45.00097822724348,35.03535320738629,6.329826191767982,1721.9222384469765,,,,,21,full,2020-07-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMA,validation,12,all,3430.9668840749355,3777.797701966462,117.62453308934819,66.14247487442867,13.093203956758854,3459.2784451701027,,,,,15,full,2021-01-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,test,1,all,278.4686445006978,363.6329084875325,5.017652745550393,5.243365630506601,1.0626878315069677,502.1544891963604,,,,,17,full,2024-02-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,test,3,all,703.7782470126087,1011.6582893841257,12.10734526028884,14.128587051040132,2.6857479071678036,1323.799070597147,,,,,15,full,2024-04-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,test,6,all,842.296201558465,1332.39893013599,14.066615740539682,17.905986289596317,3.2143580313168005,1674.9212251410179,,,,,12,full,2024-07-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,test,12,all,2182.0987866937726,2756.3744269234558,35.228153486711975,52.409397394689655,8.327292402788924,4364.197573387545,,,,,6,full,2025-01-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,validation,1,all,1273.623672823622,1691.8274602248416,28.645936675962698,25.356711749795295,4.8603834067410885,1427.8430873871698,,,,,26,full,2020-02-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,validation,3,all,1627.5597487409752,2165.7412876667418,39.78184844117905,31.72268642962923,6.211068909172063,1741.6189908959357,,,,,24,full,2020-04-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,validation,6,all,1917.9554379827362,2460.57986471513,50.64765278174244,37.88160241077315,7.319272548517623,2031.056823472054,,,,,21,full,2020-07-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
DMS,validation,12,all,3898.980876328556,4277.981593526209,138.73741438631873,76.30224555718591,14.87923187898574,4030.4300125286245,,,,,15,full,2021-01-01,2022-03-01,,monetary,baseline,2019-12-01,2022-12-01
MS-VAR,test,1,all,278.4686445006978,363.6329084875325,5.017652745550393,5.243365630506601,1.0626878315069677,502.1544891963604,209.87691324734809,-7.41174843655881,0.9411764705882353,1.0,17,full,2024-02-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
MS-VAR,test,3,all,679.3021933341976,838.3950440765941,11.519993952473785,12.742589542117289,2.5923427611270484,1329.2841951220905,489.1550041090194,-8.47282419096479,0.5333333333333333,0.9333333333333333,15,full,2024-04-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
MS-VAR,test,6,all,1160.8248402094766,1335.6104498976742,19.035628993947103,21.973399519042243,4.42992220690951,2321.6496804189533,912.7180602071949,-10.48061461549929,0.25,0.4166666666666667,12,full,2024-07-01,2025-06-01,,monetary,baseline,2019-12-01,2022-12-01
